,Settlement Point Name,Settlement Point Type,Settlement Point Price
2018-07-16 14:30:00-05:00,HB_HOUSTON,HU,43.99
2018-07-16 14:45:00-05:00,HB_HOUSTON,HU,44.33
2018-07-16 15:00:00-05:00,HB_HOUSTON,HU,41.52
2018-07-16 15:15:00-05:00,HB_HOUSTON,HU,43.61
2018-07-16 15:30:00-05:00,HB_HOUSTON,HU,41.2
2018-07-16 15:45:00-05:00,HB_HOUSTON,HU,38.22
2018-07-16 16:00:00-05:00,HB_HOUSTON,HU,39.48
2018-07-16 16:15:00-05:00,HB_HOUSTON,HU,40.47
2018-07-16 16:30:00-05:00,HB_HOUSTON,HU,37.13
2018-07-16 16:45:00-05:00,HB_HOUSTON,HU,38.69
2018-07-16 17:00:00-05:00,HB_HOUSTON,HU,36.09
2018-07-16 17:15:00-05:00,HB_HOUSTON,HU,37.24
2018-07-16 17:30:00-05:00,HB_HOUSTON,HU,39.47
2018-07-16 17:45:00-05:00,HB_HOUSTON,HU,39.7
2018-07-16 18:00:00-05:00,HB_HOUSTON,HU,39.29
2018-07-16 18:15:00-05:00,HB_HOUSTON,HU,38.36
2018-07-16 18:30:00-05:00,HB_HOUSTON,HU,35.91
2018-07-16 18:45:00-05:00,HB_HOUSTON,HU,34.25
2018-07-16 19:00:00-05:00,HB_HOUSTON,HU,37.92
2018-07-16 19:15:00-05:00,HB_HOUSTON,HU,33.52
2018-07-16 19:30:00-05:00,HB_HOUSTON,HU,32.64
2018-07-16 19:45:00-05:00,HB_HOUSTON,HU,31.67
2018-07-16 20:00:00-05:00,HB_HOUSTON,HU,31.91
2018-07-16 20:15:00-05:00,HB_HOUSTON,HU,31.45
2018-07-16 20:30:00-05:00,HB_HOUSTON,HU,32.21
2018-07-16 20:45:00-05:00,HB_HOUSTON,HU,31.35
2018-07-16 21:00:00-05:00,HB_HOUSTON,HU,33.16
2018-07-16 21:15:00-05:00,HB_HOUSTON,HU,29.81
2018-07-16 21:30:00-05:00,HB_HOUSTON,HU,28.5
2018-07-16 21:45:00-05:00,HB_HOUSTON,HU,27.35
2018-07-16 22:00:00-05:00,HB_HOUSTON,HU,27.18
2018-07-16 22:15:00-05:00,HB_HOUSTON,HU,26.02
2018-07-16 22:30:00-05:00,HB_HOUSTON,HU,23.09
2018-07-16 22:45:00-05:00,HB_HOUSTON,HU,21.51
2018-07-16 23:00:00-05:00,HB_HOUSTON,HU,20.88
2018-07-16 23:15:00-05:00,HB_HOUSTON,HU,20.0
2018-07-16 23:30:00-05:00,HB_HOUSTON,HU,19.28
2018-07-16 23:45:00-05:00,HB_HOUSTON,HU,18.87
2018-07-17 00:00:00-05:00,HB_HOUSTON,HU,18.71
2018-07-17 00:15:00-05:00,HB_HOUSTON,HU,18.43
2018-07-17 00:30:00-05:00,HB_HOUSTON,HU,18.13
2018-07-17 00:45:00-05:00,HB_HOUSTON,HU,17.6
2018-07-17 01:00:00-05:00,HB_HOUSTON,HU,17.5
2018-07-17 01:15:00-05:00,HB_HOUSTON,HU,17.27
2018-07-17 01:30:00-05:00,HB_HOUSTON,HU,17.13
2018-07-17 01:45:00-05:00,HB_HOUSTON,HU,17.0
2018-07-17 02:00:00-05:00,HB_HOUSTON,HU,16.68
2018-07-17 02:15:00-05:00,HB_HOUSTON,HU,16.34
2018-07-17 02:30:00-05:00,HB_HOUSTON,HU,15.68
2018-07-17 02:45:00-05:00,HB_HOUSTON,HU,14.93
2018-07-17 03:00:00-05:00,HB_HOUSTON,HU,14.34
2018-07-17 03:15:00-05:00,HB_HOUSTON,HU,13.69
2018-07-17 03:30:00-05:00,HB_HOUSTON,HU,12.8
2018-07-17 03:45:00-05:00,HB_HOUSTON,HU,9.69
2018-07-17 04:00:00-05:00,HB_HOUSTON,HU,6.01
2018-07-17 04:15:00-05:00,HB_HOUSTON,HU,5.15
2018-07-17 04:30:00-05:00,HB_HOUSTON,HU,2.45
2018-07-17 04:45:00-05:00,HB_HOUSTON,HU,9.72
2018-07-17 05:00:00-05:00,HB_HOUSTON,HU,10.24
2018-07-17 05:15:00-05:00,HB_HOUSTON,HU,13.72
2018-07-17 05:30:00-05:00,HB_HOUSTON,HU,14.07
2018-07-17 05:45:00-05:00,HB_HOUSTON,HU,14.71
2018-07-17 06:00:00-05:00,HB_HOUSTON,HU,15.4
2018-07-17 06:15:00-05:00,HB_HOUSTON,HU,16.19
2018-07-17 06:30:00-05:00,HB_HOUSTON,HU,16.04
2018-07-17 06:45:00-05:00,HB_HOUSTON,HU,15.82
2018-07-17 07:00:00-05:00,HB_HOUSTON,HU,16.19
2018-07-17 07:15:00-05:00,HB_HOUSTON,HU,16.45
2018-07-17 07:30:00-05:00,HB_HOUSTON,HU,16.73
2018-07-17 07:45:00-05:00,HB_HOUSTON,HU,17.15
2018-07-17 08:00:00-05:00,HB_HOUSTON,HU,17.66
2018-07-17 08:15:00-05:00,HB_HOUSTON,HU,18.27
2018-07-17 08:30:00-05:00,HB_HOUSTON,HU,18.37
2018-07-17 08:45:00-05:00,HB_HOUSTON,HU,18.56
2018-07-17 09:00:00-05:00,HB_HOUSTON,HU,18.83
2018-07-17 09:15:00-05:00,HB_HOUSTON,HU,19.06
2018-07-17 09:30:00-05:00,HB_HOUSTON,HU,19.17
2018-07-17 09:45:00-05:00,HB_HOUSTON,HU,19.46
2018-07-17 10:00:00-05:00,HB_HOUSTON,HU,19.85
2018-07-17 10:15:00-05:00,HB_HOUSTON,HU,20.82
2018-07-17 10:30:00-05:00,HB_HOUSTON,HU,23.2
2018-07-17 10:45:00-05:00,HB_HOUSTON,HU,26.07
2018-07-17 11:00:00-05:00,HB_HOUSTON,HU,26.92
2018-07-17 11:15:00-05:00,HB_HOUSTON,HU,28.6
2018-07-17 11:30:00-05:00,HB_HOUSTON,HU,30.9
2018-07-17 11:45:00-05:00,HB_HOUSTON,HU,31.71
2018-07-17 12:00:00-05:00,HB_HOUSTON,HU,31.93
2018-07-17 12:15:00-05:00,HB_HOUSTON,HU,35.39
2018-07-17 12:30:00-05:00,HB_HOUSTON,HU,37.75
2018-07-17 12:45:00-05:00,HB_HOUSTON,HU,40.98
2018-07-17 13:00:00-05:00,HB_HOUSTON,HU,40.46
2018-07-17 13:15:00-05:00,HB_HOUSTON,HU,45.35
2018-07-17 13:30:00-05:00,HB_HOUSTON,HU,45.69
2018-07-17 13:45:00-05:00,HB_HOUSTON,HU,47.04
2018-07-17 14:00:00-05:00,HB_HOUSTON,HU,50.86
2018-07-17 14:15:00-05:00,HB_HOUSTON,HU,74.67
2018-07-17 14:30:00-05:00,HB_HOUSTON,HU,70.55
2018-07-17 14:45:00-05:00,HB_HOUSTON,HU,95.86
2018-07-17 15:00:00-05:00,HB_HOUSTON,HU,71.71
2018-07-17 15:15:00-05:00,HB_HOUSTON,HU,81.15
2018-07-17 15:30:00-05:00,HB_HOUSTON,HU,57.69
2018-07-17 15:45:00-05:00,HB_HOUSTON,HU,68.16
2018-07-17 16:00:00-05:00,HB_HOUSTON,HU,61.02
2018-07-17 16:15:00-05:00,HB_HOUSTON,HU,83.08
2018-07-17 16:30:00-05:00,HB_HOUSTON,HU,63.66
2018-07-17 16:45:00-05:00,HB_HOUSTON,HU,71.81
2018-07-17 17:00:00-05:00,HB_HOUSTON,HU,53.82
2018-07-17 17:15:00-05:00,HB_HOUSTON,HU,71.48
2018-07-17 17:30:00-05:00,HB_HOUSTON,HU,62.01
2018-07-17 17:45:00-05:00,HB_HOUSTON,HU,49.17
2018-07-17 18:00:00-05:00,HB_HOUSTON,HU,42.36
2018-07-17 18:15:00-05:00,HB_HOUSTON,HU,39.5
2018-07-17 18:30:00-05:00,HB_HOUSTON,HU,40.6
2018-07-17 18:45:00-05:00,HB_HOUSTON,HU,39.59
2018-07-17 19:00:00-05:00,HB_HOUSTON,HU,35.39
2018-07-17 19:15:00-05:00,HB_HOUSTON,HU,35.19
2018-07-17 19:30:00-05:00,HB_HOUSTON,HU,34.13
2018-07-17 19:45:00-05:00,HB_HOUSTON,HU,33.4
2018-07-17 20:00:00-05:00,HB_HOUSTON,HU,33.99
2018-07-17 20:15:00-05:00,HB_HOUSTON,HU,33.64
2018-07-17 20:30:00-05:00,HB_HOUSTON,HU,32.32
2018-07-17 20:45:00-05:00,HB_HOUSTON,HU,32.18
2018-07-17 21:00:00-05:00,HB_HOUSTON,HU,31.52
2018-07-17 21:15:00-05:00,HB_HOUSTON,HU,29.46
2018-07-17 21:30:00-05:00,HB_HOUSTON,HU,27.41
2018-07-17 21:45:00-05:00,HB_HOUSTON,HU,25.56
2018-07-17 22:00:00-05:00,HB_HOUSTON,HU,23.14
2018-07-17 22:15:00-05:00,HB_HOUSTON,HU,22.8
2018-07-17 22:30:00-05:00,HB_HOUSTON,HU,21.25
2018-07-17 22:45:00-05:00,HB_HOUSTON,HU,20.19
2018-07-17 23:00:00-05:00,HB_HOUSTON,HU,19.47
2018-07-17 23:15:00-05:00,HB_HOUSTON,HU,19.1
2018-07-17 23:30:00-05:00,HB_HOUSTON,HU,18.86
2018-07-17 23:45:00-05:00,HB_HOUSTON,HU,18.44
2018-07-18 00:00:00-05:00,HB_HOUSTON,HU,18.32
2018-07-18 00:15:00-05:00,HB_HOUSTON,HU,17.83
2018-07-18 00:30:00-05:00,HB_HOUSTON,HU,17.47
2018-07-18 00:45:00-05:00,HB_HOUSTON,HU,17.16
2018-07-18 01:00:00-05:00,HB_HOUSTON,HU,16.85
2018-07-18 01:15:00-05:00,HB_HOUSTON,HU,16.63
2018-07-18 01:30:00-05:00,HB_HOUSTON,HU,16.27
2018-07-18 01:45:00-05:00,HB_HOUSTON,HU,15.94
2018-07-18 02:00:00-05:00,HB_HOUSTON,HU,15.04
2018-07-18 02:15:00-05:00,HB_HOUSTON,HU,14.17
2018-07-18 02:30:00-05:00,HB_HOUSTON,HU,13.46
2018-07-18 02:45:00-05:00,HB_HOUSTON,HU,13.37
2018-07-18 03:00:00-05:00,HB_HOUSTON,HU,13.14
2018-07-18 03:15:00-05:00,HB_HOUSTON,HU,5.36
2018-07-18 03:30:00-05:00,HB_HOUSTON,HU,0.37
2018-07-18 03:45:00-05:00,HB_HOUSTON,HU,2.83
2018-07-18 04:00:00-05:00,HB_HOUSTON,HU,2.81
2018-07-18 04:15:00-05:00,HB_HOUSTON,HU,9.75
2018-07-18 04:30:00-05:00,HB_HOUSTON,HU,7.68
2018-07-18 04:45:00-05:00,HB_HOUSTON,HU,5.14
2018-07-18 05:00:00-05:00,HB_HOUSTON,HU,13.58
2018-07-18 05:15:00-05:00,HB_HOUSTON,HU,14.72
2018-07-18 05:30:00-05:00,HB_HOUSTON,HU,15.17
2018-07-18 05:45:00-05:00,HB_HOUSTON,HU,15.27
2018-07-18 06:00:00-05:00,HB_HOUSTON,HU,15.66
2018-07-18 06:15:00-05:00,HB_HOUSTON,HU,15.82
2018-07-18 06:30:00-05:00,HB_HOUSTON,HU,15.8
2018-07-18 06:45:00-05:00,HB_HOUSTON,HU,15.61
2018-07-18 07:00:00-05:00,HB_HOUSTON,HU,15.88
2018-07-18 07:15:00-05:00,HB_HOUSTON,HU,16.21
2018-07-18 07:30:00-05:00,HB_HOUSTON,HU,16.54
2018-07-18 07:45:00-05:00,HB_HOUSTON,HU,16.97
2018-07-18 08:00:00-05:00,HB_HOUSTON,HU,17.36
2018-07-18 08:15:00-05:00,HB_HOUSTON,HU,17.87
2018-07-18 08:30:00-05:00,HB_HOUSTON,HU,18.23
2018-07-18 08:45:00-05:00,HB_HOUSTON,HU,18.39
2018-07-18 09:00:00-05:00,HB_HOUSTON,HU,18.82
2018-07-18 09:15:00-05:00,HB_HOUSTON,HU,19.07
2018-07-18 09:30:00-05:00,HB_HOUSTON,HU,19.21
2018-07-18 09:45:00-05:00,HB_HOUSTON,HU,19.31
2018-07-18 10:00:00-05:00,HB_HOUSTON,HU,19.77
2018-07-18 10:15:00-05:00,HB_HOUSTON,HU,20.78
2018-07-18 10:30:00-05:00,HB_HOUSTON,HU,22.68
2018-07-18 10:45:00-05:00,HB_HOUSTON,HU,25.09
2018-07-18 11:00:00-05:00,HB_HOUSTON,HU,24.91
2018-07-18 11:15:00-05:00,HB_HOUSTON,HU,28.09
2018-07-18 11:30:00-05:00,HB_HOUSTON,HU,29.36
2018-07-18 11:45:00-05:00,HB_HOUSTON,HU,30.11
2018-07-18 12:00:00-05:00,HB_HOUSTON,HU,30.78
2018-07-18 12:15:00-05:00,HB_HOUSTON,HU,31.51
2018-07-18 12:30:00-05:00,HB_HOUSTON,HU,32.92
2018-07-18 12:45:00-05:00,HB_HOUSTON,HU,34.55
2018-07-18 13:00:00-05:00,HB_HOUSTON,HU,38.68
2018-07-18 13:15:00-05:00,HB_HOUSTON,HU,39.87
2018-07-18 13:30:00-05:00,HB_HOUSTON,HU,45.49
2018-07-18 13:45:00-05:00,HB_HOUSTON,HU,47.44
2018-07-18 14:00:00-05:00,HB_HOUSTON,HU,52.35
2018-07-18 14:15:00-05:00,HB_HOUSTON,HU,77.84
2018-07-18 14:30:00-05:00,HB_HOUSTON,HU,169.41
2018-07-18 14:45:00-05:00,HB_HOUSTON,HU,244.7
2018-07-18 15:00:00-05:00,HB_HOUSTON,HU,345.29
2018-07-18 15:15:00-05:00,HB_HOUSTON,HU,324.28
2018-07-18 15:30:00-05:00,HB_HOUSTON,HU,325.21
2018-07-18 15:45:00-05:00,HB_HOUSTON,HU,1212.74
2018-07-18 16:00:00-05:00,HB_HOUSTON,HU,666.19
2018-07-18 16:15:00-05:00,HB_HOUSTON,HU,2158.06
2018-07-18 16:30:00-05:00,HB_HOUSTON,HU,872.98
2018-07-18 16:45:00-05:00,HB_HOUSTON,HU,500.26
2018-07-18 17:00:00-05:00,HB_HOUSTON,HU,299.26
2018-07-18 17:15:00-05:00,HB_HOUSTON,HU,284.89
2018-07-18 17:30:00-05:00,HB_HOUSTON,HU,194.24
2018-07-18 17:45:00-05:00,HB_HOUSTON,HU,454.63
2018-07-18 18:00:00-05:00,HB_HOUSTON,HU,85.7
2018-07-18 18:15:00-05:00,HB_HOUSTON,HU,58.54
2018-07-18 18:30:00-05:00,HB_HOUSTON,HU,46.5
2018-07-18 18:45:00-05:00,HB_HOUSTON,HU,50.05
2018-07-18 19:00:00-05:00,HB_HOUSTON,HU,39.38
2018-07-18 19:15:00-05:00,HB_HOUSTON,HU,38.26
2018-07-18 19:30:00-05:00,HB_HOUSTON,HU,35.68
2018-07-18 19:45:00-05:00,HB_HOUSTON,HU,36.28
2018-07-18 20:00:00-05:00,HB_HOUSTON,HU,36.91
2018-07-18 20:15:00-05:00,HB_HOUSTON,HU,34.28
2018-07-18 20:30:00-05:00,HB_HOUSTON,HU,33.54
2018-07-18 20:45:00-05:00,HB_HOUSTON,HU,33.04
2018-07-18 21:00:00-05:00,HB_HOUSTON,HU,32.07
2018-07-18 21:15:00-05:00,HB_HOUSTON,HU,29.52
2018-07-18 21:30:00-05:00,HB_HOUSTON,HU,27.06
2018-07-18 21:45:00-05:00,HB_HOUSTON,HU,25.57
2018-07-18 22:00:00-05:00,HB_HOUSTON,HU,24.35
2018-07-18 22:15:00-05:00,HB_HOUSTON,HU,22.4
2018-07-18 22:30:00-05:00,HB_HOUSTON,HU,20.83
2018-07-18 22:45:00-05:00,HB_HOUSTON,HU,20.05
2018-07-18 23:00:00-05:00,HB_HOUSTON,HU,19.43
2018-07-18 23:15:00-05:00,HB_HOUSTON,HU,19.11
2018-07-18 23:30:00-05:00,HB_HOUSTON,HU,18.85
2018-07-18 23:45:00-05:00,HB_HOUSTON,HU,18.57
2018-07-19 00:00:00-05:00,HB_HOUSTON,HU,18.26
2018-07-19 00:15:00-05:00,HB_HOUSTON,HU,17.58
2018-07-19 00:30:00-05:00,HB_HOUSTON,HU,17.25
2018-07-19 00:45:00-05:00,HB_HOUSTON,HU,17.05
2018-07-19 01:00:00-05:00,HB_HOUSTON,HU,16.74
2018-07-19 01:15:00-05:00,HB_HOUSTON,HU,16.77
2018-07-19 01:30:00-05:00,HB_HOUSTON,HU,16.66
2018-07-19 01:45:00-05:00,HB_HOUSTON,HU,16.36
2018-07-19 02:00:00-05:00,HB_HOUSTON,HU,16.04
2018-07-19 02:15:00-05:00,HB_HOUSTON,HU,15.52
2018-07-19 02:30:00-05:00,HB_HOUSTON,HU,15.2
2018-07-19 02:45:00-05:00,HB_HOUSTON,HU,14.92
2018-07-19 03:00:00-05:00,HB_HOUSTON,HU,14.54
2018-07-19 03:15:00-05:00,HB_HOUSTON,HU,14.52
2018-07-19 03:30:00-05:00,HB_HOUSTON,HU,14.14
2018-07-19 03:45:00-05:00,HB_HOUSTON,HU,5.85
2018-07-19 04:00:00-05:00,HB_HOUSTON,HU,4.21
2018-07-19 04:15:00-05:00,HB_HOUSTON,HU,6.36
2018-07-19 04:30:00-05:00,HB_HOUSTON,HU,4.05
2018-07-19 04:45:00-05:00,HB_HOUSTON,HU,2.34
2018-07-19 05:00:00-05:00,HB_HOUSTON,HU,9.99
2018-07-19 05:15:00-05:00,HB_HOUSTON,HU,12.58
2018-07-19 05:30:00-05:00,HB_HOUSTON,HU,13.18
2018-07-19 05:45:00-05:00,HB_HOUSTON,HU,13.87
2018-07-19 06:00:00-05:00,HB_HOUSTON,HU,14.69
2018-07-19 06:15:00-05:00,HB_HOUSTON,HU,15.1
2018-07-19 06:30:00-05:00,HB_HOUSTON,HU,15.27
2018-07-19 06:45:00-05:00,HB_HOUSTON,HU,15.3
2018-07-19 07:00:00-05:00,HB_HOUSTON,HU,15.62
2018-07-19 07:15:00-05:00,HB_HOUSTON,HU,16.06
2018-07-19 07:30:00-05:00,HB_HOUSTON,HU,16.49
2018-07-19 07:45:00-05:00,HB_HOUSTON,HU,16.94
2018-07-19 08:00:00-05:00,HB_HOUSTON,HU,17.44
2018-07-19 08:15:00-05:00,HB_HOUSTON,HU,17.91
2018-07-19 08:30:00-05:00,HB_HOUSTON,HU,18.17
2018-07-19 08:45:00-05:00,HB_HOUSTON,HU,18.4
2018-07-19 09:00:00-05:00,HB_HOUSTON,HU,18.78
2018-07-19 09:15:00-05:00,HB_HOUSTON,HU,19.11
2018-07-19 09:30:00-05:00,HB_HOUSTON,HU,19.38
2018-07-19 09:45:00-05:00,HB_HOUSTON,HU,19.8
2018-07-19 10:00:00-05:00,HB_HOUSTON,HU,20.84
2018-07-19 10:15:00-05:00,HB_HOUSTON,HU,22.89
2018-07-19 10:30:00-05:00,HB_HOUSTON,HU,26.64
2018-07-19 10:45:00-05:00,HB_HOUSTON,HU,27.46
2018-07-19 11:00:00-05:00,HB_HOUSTON,HU,28.13
2018-07-19 11:15:00-05:00,HB_HOUSTON,HU,30.44
2018-07-19 11:30:00-05:00,HB_HOUSTON,HU,31.09
2018-07-19 11:45:00-05:00,HB_HOUSTON,HU,31.68
2018-07-19 12:00:00-05:00,HB_HOUSTON,HU,31.77
2018-07-19 12:15:00-05:00,HB_HOUSTON,HU,33.93
2018-07-19 12:30:00-05:00,HB_HOUSTON,HU,36.91
2018-07-19 12:45:00-05:00,HB_HOUSTON,HU,39.8
2018-07-19 13:00:00-05:00,HB_HOUSTON,HU,44.31
2018-07-19 13:15:00-05:00,HB_HOUSTON,HU,45.12
2018-07-19 13:30:00-05:00,HB_HOUSTON,HU,44.48
2018-07-19 13:45:00-05:00,HB_HOUSTON,HU,48.48
2018-07-19 14:00:00-05:00,HB_HOUSTON,HU,65.16
2018-07-19 14:15:00-05:00,HB_HOUSTON,HU,101.91
2018-07-19 14:30:00-05:00,HB_HOUSTON,HU,117.99
2018-07-19 14:45:00-05:00,HB_HOUSTON,HU,631.03
2018-07-19 15:00:00-05:00,HB_HOUSTON,HU,189.23
2018-07-19 15:15:00-05:00,HB_HOUSTON,HU,238.56
2018-07-19 15:30:00-05:00,HB_HOUSTON,HU,288.46
2018-07-19 15:45:00-05:00,HB_HOUSTON,HU,1888.16
2018-07-19 16:00:00-05:00,HB_HOUSTON,HU,496.5
2018-07-19 16:15:00-05:00,HB_HOUSTON,HU,1448.53
2018-07-19 16:30:00-05:00,HB_HOUSTON,HU,601.09
2018-07-19 16:45:00-05:00,HB_HOUSTON,HU,1125.72
2018-07-19 17:00:00-05:00,HB_HOUSTON,HU,295.95
2018-07-19 17:15:00-05:00,HB_HOUSTON,HU,299.85
2018-07-19 17:30:00-05:00,HB_HOUSTON,HU,296.86
2018-07-19 17:45:00-05:00,HB_HOUSTON,HU,266.19
2018-07-19 18:00:00-05:00,HB_HOUSTON,HU,104.05
2018-07-19 18:15:00-05:00,HB_HOUSTON,HU,93.95
2018-07-19 18:30:00-05:00,HB_HOUSTON,HU,71.07
2018-07-19 18:45:00-05:00,HB_HOUSTON,HU,54.39
2018-07-19 19:00:00-05:00,HB_HOUSTON,HU,38.74
2018-07-19 19:15:00-05:00,HB_HOUSTON,HU,38.69
2018-07-19 19:30:00-05:00,HB_HOUSTON,HU,35.86
2018-07-19 19:45:00-05:00,HB_HOUSTON,HU,34.7
2018-07-19 20:00:00-05:00,HB_HOUSTON,HU,36.53
2018-07-19 20:15:00-05:00,HB_HOUSTON,HU,32.77
2018-07-19 20:30:00-05:00,HB_HOUSTON,HU,32.0
2018-07-19 20:45:00-05:00,HB_HOUSTON,HU,31.03
2018-07-19 21:00:00-05:00,HB_HOUSTON,HU,31.71
2018-07-19 21:15:00-05:00,HB_HOUSTON,HU,29.8
2018-07-19 21:30:00-05:00,HB_HOUSTON,HU,27.94
2018-07-19 21:45:00-05:00,HB_HOUSTON,HU,27.49
2018-07-19 22:00:00-05:00,HB_HOUSTON,HU,27.31
2018-07-19 22:15:00-05:00,HB_HOUSTON,HU,24.59
2018-07-19 22:30:00-05:00,HB_HOUSTON,HU,20.55
2018-07-19 22:45:00-05:00,HB_HOUSTON,HU,19.7
2018-07-19 23:00:00-05:00,HB_HOUSTON,HU,19.3
2018-07-19 23:15:00-05:00,HB_HOUSTON,HU,19.14
2018-07-19 23:30:00-05:00,HB_HOUSTON,HU,18.81
2018-07-19 23:45:00-05:00,HB_HOUSTON,HU,18.55
2018-07-20 00:00:00-05:00,HB_HOUSTON,HU,18.26
2018-07-20 00:15:00-05:00,HB_HOUSTON,HU,17.76
2018-07-20 00:30:00-05:00,HB_HOUSTON,HU,17.36
2018-07-20 00:45:00-05:00,HB_HOUSTON,HU,17.13
2018-07-20 01:00:00-05:00,HB_HOUSTON,HU,16.9
2018-07-20 01:15:00-05:00,HB_HOUSTON,HU,16.65
2018-07-20 01:30:00-05:00,HB_HOUSTON,HU,16.36
2018-07-20 01:45:00-05:00,HB_HOUSTON,HU,16.01
2018-07-20 02:00:00-05:00,HB_HOUSTON,HU,15.46
2018-07-20 02:15:00-05:00,HB_HOUSTON,HU,14.7
2018-07-20 02:30:00-05:00,HB_HOUSTON,HU,13.92
2018-07-20 02:45:00-05:00,HB_HOUSTON,HU,13.24
2018-07-20 03:00:00-05:00,HB_HOUSTON,HU,7.83
2018-07-20 03:15:00-05:00,HB_HOUSTON,HU,4.32
2018-07-20 03:30:00-05:00,HB_HOUSTON,HU,2.64
2018-07-20 03:45:00-05:00,HB_HOUSTON,HU,2.29
2018-07-20 04:00:00-05:00,HB_HOUSTON,HU,8.84
2018-07-20 04:15:00-05:00,HB_HOUSTON,HU,2.55
2018-07-20 04:30:00-05:00,HB_HOUSTON,HU,11.13
2018-07-20 04:45:00-05:00,HB_HOUSTON,HU,3.59
2018-07-20 05:00:00-05:00,HB_HOUSTON,HU,9.04
2018-07-20 05:15:00-05:00,HB_HOUSTON,HU,11.49
2018-07-20 05:30:00-05:00,HB_HOUSTON,HU,12.52
2018-07-20 05:45:00-05:00,HB_HOUSTON,HU,13.7
2018-07-20 06:00:00-05:00,HB_HOUSTON,HU,15.02
2018-07-20 06:15:00-05:00,HB_HOUSTON,HU,15.54
2018-07-20 06:30:00-05:00,HB_HOUSTON,HU,15.5
2018-07-20 06:45:00-05:00,HB_HOUSTON,HU,15.05
2018-07-20 07:00:00-05:00,HB_HOUSTON,HU,14.99
2018-07-20 07:15:00-05:00,HB_HOUSTON,HU,15.32
2018-07-20 07:30:00-05:00,HB_HOUSTON,HU,15.82
2018-07-20 07:45:00-05:00,HB_HOUSTON,HU,16.46
2018-07-20 08:00:00-05:00,HB_HOUSTON,HU,17.04
2018-07-20 08:15:00-05:00,HB_HOUSTON,HU,17.55
2018-07-20 08:30:00-05:00,HB_HOUSTON,HU,17.83
2018-07-20 08:45:00-05:00,HB_HOUSTON,HU,18.14
2018-07-20 09:00:00-05:00,HB_HOUSTON,HU,18.33
2018-07-20 09:15:00-05:00,HB_HOUSTON,HU,18.53
2018-07-20 09:30:00-05:00,HB_HOUSTON,HU,19.03
2018-07-20 09:45:00-05:00,HB_HOUSTON,HU,19.48
2018-07-20 10:00:00-05:00,HB_HOUSTON,HU,19.84
2018-07-20 10:15:00-05:00,HB_HOUSTON,HU,21.09
2018-07-20 10:30:00-05:00,HB_HOUSTON,HU,23.45
2018-07-20 10:45:00-05:00,HB_HOUSTON,HU,26.21
2018-07-20 11:00:00-05:00,HB_HOUSTON,HU,26.5
2018-07-20 11:15:00-05:00,HB_HOUSTON,HU,28.76
2018-07-20 11:30:00-05:00,HB_HOUSTON,HU,29.92
2018-07-20 11:45:00-05:00,HB_HOUSTON,HU,30.83
2018-07-20 12:00:00-05:00,HB_HOUSTON,HU,30.41
2018-07-20 12:15:00-05:00,HB_HOUSTON,HU,31.68
2018-07-20 12:30:00-05:00,HB_HOUSTON,HU,33.02
2018-07-20 12:45:00-05:00,HB_HOUSTON,HU,33.83
2018-07-20 13:00:00-05:00,HB_HOUSTON,HU,33.74
2018-07-20 13:15:00-05:00,HB_HOUSTON,HU,39.67
2018-07-20 13:30:00-05:00,HB_HOUSTON,HU,43.17
2018-07-20 13:45:00-05:00,HB_HOUSTON,HU,44.67
2018-07-20 14:00:00-05:00,HB_HOUSTON,HU,44.52
2018-07-20 14:15:00-05:00,HB_HOUSTON,HU,65.23
2018-07-20 14:30:00-05:00,HB_HOUSTON,HU,49.51
2018-07-20 14:45:00-05:00,HB_HOUSTON,HU,57.77
2018-07-20 15:00:00-05:00,HB_HOUSTON,HU,90.41
2018-07-20 15:15:00-05:00,HB_HOUSTON,HU,117.97
2018-07-20 15:30:00-05:00,HB_HOUSTON,HU,109.2
2018-07-20 15:45:00-05:00,HB_HOUSTON,HU,99.42
2018-07-20 16:00:00-05:00,HB_HOUSTON,HU,105.97
2018-07-20 16:15:00-05:00,HB_HOUSTON,HU,133.16
2018-07-20 16:30:00-05:00,HB_HOUSTON,HU,129.43
2018-07-20 16:45:00-05:00,HB_HOUSTON,HU,106.54
2018-07-20 17:00:00-05:00,HB_HOUSTON,HU,71.77
2018-07-20 17:15:00-05:00,HB_HOUSTON,HU,52.5
2018-07-20 17:30:00-05:00,HB_HOUSTON,HU,42.49
2018-07-20 17:45:00-05:00,HB_HOUSTON,HU,40.84
2018-07-20 18:00:00-05:00,HB_HOUSTON,HU,35.14
2018-07-20 18:15:00-05:00,HB_HOUSTON,HU,33.76
2018-07-20 18:30:00-05:00,HB_HOUSTON,HU,33.86
2018-07-20 18:45:00-05:00,HB_HOUSTON,HU,32.91
2018-07-20 19:00:00-05:00,HB_HOUSTON,HU,33.67
2018-07-20 19:15:00-05:00,HB_HOUSTON,HU,32.09
2018-07-20 19:30:00-05:00,HB_HOUSTON,HU,31.6
2018-07-20 19:45:00-05:00,HB_HOUSTON,HU,30.84
2018-07-20 20:00:00-05:00,HB_HOUSTON,HU,30.03
2018-07-20 20:15:00-05:00,HB_HOUSTON,HU,29.83
2018-07-20 20:30:00-05:00,HB_HOUSTON,HU,29.44
2018-07-20 20:45:00-05:00,HB_HOUSTON,HU,28.88
